time,steer,l_steer,e,theta,speed,a,de,dtheta,X
29.784000,-0.043066,-0.043096,0.202904,-0.008461,14.228593,-2.597461,0.031557,0.004992,
29.806000,-0.043217,-0.043066,0.203537,-0.008500,14.243356,-2.604133,0.028784,-0.001773,
29.828000,-0.043410,-0.043217,0.204208,-0.008568,14.229092,-2.642499,0.030517,-0.003072,
29.850000,-0.043653,-0.043410,0.204971,-0.008664,14.243384,-2.648617,0.034678,-0.004369,
29.872000,-0.043935,-0.043653,0.205742,-0.008788,14.228619,-2.697455,0.035026,-0.005657,
29.894000,-0.044225,-0.043935,0.206367,-0.008939,14.242442,-2.694794,0.028437,-0.006826,
29.916000,-0.044556,-0.044225,0.207085,-0.009109,14.227142,-2.698181,0.032597,-0.007744,
29.938000,-0.044874,-0.044556,0.207764,-0.009273,14.240692,-2.681863,0.030865,-0.007478,
29.960000,-0.045158,-0.044874,0.208420,-0.009414,14.225194,-2.681598,0.029824,-0.006410,
29.982000,-0.045417,-0.045158,0.209236,-0.009516,14.239084,-2.666756,0.037105,-0.004602,
30.004000,-0.045589,-0.045417,0.209946,-0.009563,14.223789,-2.671923,0.032252,-0.002134,
30.026000,-0.045680,-0.045589,0.210594,-0.009553,14.238339,-2.660293,0.029477,0.000448,
30.048000,-0.045709,-0.045680,0.211296,-0.009487,14.223460,-2.695219,0.031903,0.002967,
30.070000,-0.045679,-0.045709,0.212082,-0.009366,14.238524,-2.692746,0.035720,0.005534,
30.092000,-0.045577,-0.045679,0.212753,-0.009202,14.223992,-2.715436,0.030517,0.007453,
30.114000,-0.045435,-0.045577,0.213364,-0.009014,14.239269,-2.710691,0.027742,0.008539,
30.136000,-0.045428,-0.045435,0.214012,-0.008927,14.224856,-2.734899,0.029478,0.003931,
30.158000,-0.045647,-0.045428,0.214783,-0.009004,14.239969,-2.740094,0.035025,-0.003460,
30.180000,-0.045885,-0.045647,0.215508,-0.009099,14.225311,-2.784131,0.032947,-0.004362,
30.202000,-0.046146,-0.045885,0.216248,-0.009212,14.240007,-2.790442,0.033639,-0.005121,
30.224000,-0.046445,-0.046146,0.217041,-0.009348,14.224909,-2.839242,0.036066,-0.006173,
30.246000,-0.046764,-0.046445,0.217789,-0.009505,14.239204,-2.837483,0.033987,-0.007124,
30.268000,-0.047108,-0.046764,0.218605,-0.009673,14.223634,-2.846686,0.037107,-0.007661,
30.290000,-0.047441,-0.047108,0.219391,-0.009836,14.237696,-2.832319,0.035719,-0.007392,
30.312000,-0.047736,-0.047441,0.220169,-0.009971,14.221943,-2.836194,0.035374,-0.006144,
30.334000,-0.047983,-0.047736,0.220978,-0.010063,14.236289,-2.820806,0.036760,-0.004204,
30.356000,-0.048157,-0.047983,0.221710,-0.010109,14.220716,-2.828510,0.033291,-0.002051,
30.378000,-0.048249,-0.048157,0.222366,-0.010099,14.235631,-2.815563,0.029825,0.000444,
30.400000,-0.048296,-0.048249,0.223145,-0.010039,14.220427,-2.848993,0.035373,0.002736,
30.422000,-0.048249,-0.048296,0.223793,-0.009921,14.235785,-2.845085,0.029477,0.005353,
30.444000,-0.048169,-0.048249,0.224503,-0.009769,14.220896,-2.867985,0.032253,0.006890,
30.466000,-0.048072,-0.048169,0.225250,-0.009600,14.236444,-2.862236,0.033986,0.007713,
30.488000,-0.048100,-0.048072,0.225937,-0.009535,14.221661,-2.889967,0.031211,0.002922,
30.510000,-0.048383,-0.048100,0.226807,-0.009649,14.237066,-2.894247,0.039536,-0.005163,
30.532000,-0.048664,-0.048383,0.227570,-0.009774,14.222071,-2.942298,0.034679,-0.005703,
30.554000,-0.048980,-0.048664,0.228455,-0.009912,14.237116,-2.950394,0.040227,-0.006248,
30.576000,-0.049309,-0.048980,0.229347,-0.010058,14.221739,-3.000557,0.040576,-0.006669,
30.598000,-0.049659,-0.049309,0.230247,-0.010221,14.236448,-3.000992,0.040922,-0.007376,
30.620000,-0.049994,-0.049659,0.231049,-0.010384,14.220663,-3.016097,0.036412,-0.007418,
30.642000,-0.050329,-0.049994,0.231941,-0.010536,14.235177,-3.000189,0.040576,-0.006913,
30.664000,-0.050614,-0.050329,0.232727,-0.010661,14.219240,-3.008988,0.035720,-0.005699,
30.686000,-0.050860,-0.050614,0.233582,-0.010748,14.233993,-2.992584,0.038840,-0.003931,
30.708000,-0.051037,-0.050860,0.234360,-0.010790,14.218205,-3.003413,0.035374,-0.001902,
30.730000,-0.051139,-0.051037,0.235077,-0.010780,14.233431,-2.989970,0.032599,0.000436,
30.752000,-0.051207,-0.051139,0.235947,-0.010725,14.217960,-3.022724,0.039533,0.002525,
30.774000,-0.051201,-0.051207,0.236763,-0.010618,14.233555,-3.018045,0.037108,0.004866,
30.796000,-0.051163,-0.051201,0.237640,-0.010478,14.218355,-3.044594,0.039881,0.006337,
30.818000,-0.051100,-0.051163,0.238525,-0.010318,14.234110,-3.038882,0.040227,0.007269,
30.840000,-0.051158,-0.051100,0.239254,-0.010273,14.219003,-3.067734,0.033120,0.002075,
30.862000,-0.051498,-0.051158,0.240185,-0.010423,14.234642,-3.070037,0.042309,-0.006841,
30.884000,-0.051838,-0.051498,0.241074,-0.010579,14.219357,-3.122906,0.040400,-0.007098,
30.906000,-0.052175,-0.051838,0.241959,-0.010734,14.234690,-3.132182,0.040229,-0.007015,
30.928000,-0.052540,-0.052175,0.242966,-0.010894,14.219090,-3.183003,0.045777,-0.007285,
30.950000,-0.052910,-0.052540,0.243984,-0.011057,14.234152,-3.184679,0.046295,-0.007426,
30.972000,-0.053270,-0.052910,0.244980,-0.011216,14.218212,-3.205621,0.045258,-0.007199,
30.994000,-0.053590,-0.053270,0.245865,-0.011356,14.233122,-3.192933,0.040228,-0.006389,
31.016000,-0.053897,-0.053590,0.246876,-0.011471,14.217058,-3.204808,0.045949,-0.005221,
31.038000,-0.054151,-0.053897,0.247852,-0.011549,14.232155,-3.189998,0.044391,-0.003533,
31.060000,-0.054352,-0.054151,0.248833,-0.011584,14.216210,-3.204918,0.044563,-0.001593,
31.082000,-0.054490,-0.054352,0.249805,-0.011571,14.231683,-3.192046,0.044215,0.000577,
31.104000,-0.054566,-0.054490,0.250725,-0.011515,14.215996,-3.224507,0.041790,0.002525,
31.126000,-0.054595,-0.054566,0.251713,-0.011414,14.231771,-3.216752,0.044910,0.004592,
31.148000,-0.054578,-0.054595,0.252663,-0.011283,14.216312,-3.246316,0.043174,0.005979,
31.170000,-0.054540,-0.054578,0.253635,-0.011131,14.232224,-3.238488,0.044217,0.006885,
31.192000,-0.054646,-0.054540,0.254555,-0.011100,14.216848,-3.268604,0.041788,0.001449,
31.214000,-0.055040,-0.054646,0.255486,-0.011292,14.232670,-3.270870,0.042307,-0.008764,
31.236000,-0.055451,-0.055040,0.256535,-0.011484,14.217148,-3.327617,0.047685,-0.008722,
31.258000,-0.055836,-0.055451,0.257511,-0.011665,14.232716,-3.340182,0.044389,-0.008206,
31.280000,-0.056243,-0.055836,0.258686,-0.011838,14.216944,-3.391149,0.053404,-0.007859,
31.302000,-0.056627,-0.056243,0.259792,-0.012001,14.232304,-3.394303,0.050286,-0.007421,
31.324000,-0.057002,-0.056627,0.260929,-0.012153,14.216269,-3.421858,0.051672,-0.006928,
31.346000,-0.057337,-0.057002,0.262001,-0.012282,14.231521,-3.411215,0.048723,-0.005844,
31.368000,-0.057650,-0.057337,0.263145,-0.012385,14.215385,-3.429848,0.052020,-0.004685,
31.390000,-0.057904,-0.057650,0.264236,-0.012448,14.230774,-3.415776,0.049591,-0.002872,
31.412000,-0.058109,-0.057904,0.265312,-0.012475,14.214727,-3.434672,0.048896,-0.001216,
31.434000,-0.058263,-0.058109,0.266415,-0.012458,14.230396,-3.420956,0.050113,0.000783,
31.456000,-0.058355,-0.058263,0.267422,-0.012404,14.214548,-3.451778,0.045776,0.002430,
31.478000,-0.058415,-0.058355,0.268532,-0.012313,14.230455,-3.441450,0.050457,0.004159,
31.500000,-0.058429,-0.058415,0.269558,-0.012196,14.214785,-3.473042,0.046645,0.005324,
31.522000,-0.058421,-0.058429,0.270603,-0.012058,14.230799,-3.463158,0.047510,0.006258,
31.544000,-0.058555,-0.058421,0.271580,-0.012042,14.215204,-3.494990,0.044388,0.000742,
31.566000,-0.059040,-0.058555,0.272617,-0.012293,14.231150,-3.494951,0.047165,-0.011428,
31.588000,-0.059534,-0.059040,0.273792,-0.012534,14.215437,-3.559268,0.053406,-0.010948,
31.610000,-0.059999,-0.059534,0.274979,-0.012751,14.231181,-3.574352,0.053924,-0.009851,
31.632000,-0.060456,-0.059999,0.276299,-0.012945,14.215281,-3.628716,0.059996,-0.008838,
31.654000,-0.060863,-0.060456,0.277500,-0.013114,14.230877,-3.632629,0.054619,-0.007694,
31.676000,-0.061250,-0.060863,0.278751,-0.013262,14.214798,-3.667809,0.056872,-0.006716,
31.698000,-0.061616,-0.061250,0.280106,-0.013380,14.230335,-3.659257,0.061557,-0.005362,
31.720000,-0.061925,-0.061616,0.281334,-0.013469,14.214184,-3.687685,0.055833,-0.004053,
31.742000,-0.062203,-0.061925,0.282661,-0.013521,14.229813,-3.673081,0.060340,-0.002368,
31.764000,-0.062426,-0.062203,0.283909,-0.013541,14.213715,-3.699654,0.056702,-0.000897,
31.786000,-0.062594,-0.062426,0.285130,-0.013520,14.229527,-3.685137,0.055486,0.000956,
31.808000,-0.062723,-0.062594,0.286354,-0.013468,14.213563,-3.712487,0.055658,0.002346,
31.830000,-0.062817,-0.062723,0.287598,-0.013386,14.229550,-3.701125,0.056528,0.003725,
31.852000,-0.062870,-0.062817,0.288761,-0.013283,14.213717,-3.732354,0.052885,0.004709,
31.874000,-0.062910,-0.062870,0.289978,-0.013162,14.229788,-3.721700,0.055311,0.005475,
31.896000,-0.063101,-0.062910,0.291222,-0.013157,14.214016,-3.756528,0.056528,0.000255,
31.918000,-0.063710,-0.063101,0.292480,-0.013477,14.230038,-3.756390,0.057220,-0.014576,
31.940000,-0.064302,-0.063710,0.293816,-0.013775,14.214172,-3.830914,0.060686,-0.013546,
31.962000,-0.064852,-0.064302,0.295212,-0.014033,14.230037,-3.849045,0.063464,-0.011699,
31.984000,-0.065351,-0.064852,0.296593,-0.014252,14.214046,-3.905976,0.062769,-0.009967,
32.006000,-0.065814,-0.065351,0.298084,-0.014429,14.229834,-3.909591,0.067795,-0.008057,
32.026000,-0.066194,-0.065814,0.299438,-0.014559,14.215815,-3.957253,0.067713,-0.006488,
32.046000,-0.066532,-0.066194,0.300777,-0.014657,14.229554,-3.950068,0.066951,-0.004891,
32.066000,-0.066834,-0.066532,0.302113,-0.014727,14.215593,-3.986017,0.066762,-0.003520,
32.086000,-0.067103,-0.066834,0.303478,-0.014768,14.229365,-3.973255,0.068290,-0.002042,
32.106000,-0.067334,-0.067103,0.304794,-0.014785,14.215414,-4.004939,0.065799,-0.000843,
32.126000,-0.067527,-0.067334,0.306091,-0.014774,14.229235,-3.989826,0.064847,0.000548,
32.146000,-0.067691,-0.067527,0.307384,-0.014742,14.215324,-4.018910,0.064657,0.001618,
32.166000,-0.067826,-0.067691,0.308659,-0.014688,14.229204,-3.997945,0.063705,0.002676,
32.186000,-0.067935,-0.067826,0.309879,-0.014621,14.215359,-4.028585,0.061036,0.003338,
32.206000,-0.068036,-0.067935,0.311165,-0.014540,14.229279,-4.013437,0.064280,0.004080,
32.226000,-0.068112,-0.068036,0.312366,-0.014449,14.215475,-4.049018,0.060085,0.004521,
32.246000,-0.068249,-0.068112,0.313557,-0.014408,14.229403,-4.035058,0.059514,0.002077,
32.266000,-0.068937,-0.068249,0.314846,-0.014787,14.215609,-4.077000,0.064463,-0.018950,
32.286000,-0.069597,-0.068937,0.316208,-0.015136,14.229453,-4.109349,0.068088,-0.017433,
32.306000,-0.070210,-0.069597,0.317616,-0.015441,14.215561,-4.179157,0.070379,-0.015273,
32.326000,-0.070765,-0.070210,0.319080,-0.015693,14.229364,-4.193094,0.073241,-0.012612,
32.346000,-0.071270,-0.070765,0.320599,-0.015900,14.215442,-4.243369,0.075913,-0.010353,
32.366000,-0.071720,-0.071270,0.322178,-0.016056,14.229250,-4.244902,0.078967,-0.007803,
32.386000,-0.072113,-0.071720,0.323742,-0.016170,14.215336,-4.296087,0.078206,-0.005666,
32.406000,-0.072458,-0.072113,0.325317,-0.016244,14.229164,-4.291189,0.078780,-0.003717,
32.426000,-0.072768,-0.072458,0.326900,-0.016289,14.215246,-4.336350,0.079148,-0.002262,
32.446000,-0.073040,-0.072768,0.328484,-0.016305,14.229090,-4.327145,0.079150,-0.000772,
32.466000,-0.073281,-0.073040,0.330048,-0.016299,14.215161,-4.366471,0.078198,0.000292,
32.486000,-0.073500,-0.073281,0.331635,-0.016273,14.229012,-4.352680,0.079344,0.001305,
32.506000,-0.073690,-0.073500,0.333153,-0.016232,14.215078,-4.377522,0.075913,0.002056,
32.526000,-0.073867,-0.073690,0.334679,-0.016181,14.228968,-4.354494,0.076296,0.002557,
32.546000,-0.074037,-0.073867,0.336185,-0.016126,14.215059,-4.388889,0.075344,0.002745,
32.566000,-0.074191,-0.074037,0.337681,-0.016059,14.228968,-4.371769,0.074773,0.003329,
32.586000,-0.074325,-0.074191,0.339123,-0.015985,14.215074,-4.410797,0.072105,0.003720,
32.606000,-0.074770,-0.074325,0.340591,-0.016150,14.228994,-4.397287,0.073428,-0.008270,
32.626000,-0.075610,-0.074770,0.342110,-0.016620,14.215090,-4.459744,0.075909,-0.023504,
32.646000,-0.076399,-0.075610,0.343731,-0.017037,14.228931,-4.495826,0.081060,-0.020843,
32.666000,-0.077123,-0.076399,0.345451,-0.017390,14.214966,-4.573954,0.086021,-0.017673,
32.686000,-0.077760,-0.077123,0.347218,-0.017670,14.228794,-4.580023,0.088312,-0.013989,
32.706000,-0.078322,-0.077760,0.349064,-0.017881,14.214870,-4.638083,0.092319,-0.010550,
32.726000,-0.078797,-0.078322,0.350895,-0.018025,14.228765,-4.641165,0.091559,-0.007201,
32.746000,-0.079210,-0.078797,0.352783,-0.018113,14.214913,-4.701404,0.094422,-0.004405,
32.766000,-0.079567,-0.079210,0.354687,-0.018156,14.228842,-4.701712,0.095169,-0.002110,
32.786000,-0.079888,-0.079567,0.356621,-0.018166,14.214996,-4.759067,0.096697,-0.000519,
32.806000,-0.080162,-0.079888,0.358486,-0.018149,14.228905,-4.753645,0.093266,0.000864,
32.826000,-0.080416,-0.080162,0.360332,-0.018117,14.215012,-4.803502,0.092315,0.001574,
32.846000,-0.080660,-0.080416,0.362217,-0.018073,14.228879,-4.789703,0.094224,0.002199,
32.866000,-0.080892,-0.080660,0.364056,-0.018025,14.214933,-4.807295,0.091937,0.002390,
32.886000,-0.081115,-0.080892,0.365799,-0.017983,14.228827,-4.780805,0.087171,0.002128,
32.906000,-0.081359,-0.081115,0.367634,-0.017945,14.214867,-4.816339,0.091751,0.001896,
32.926000,-0.081574,-0.081359,0.369343,-0.017900,14.228756,-4.798988,0.085442,0.002223,
32.946000,-0.081777,-0.081574,0.371063,-0.017845,14.214787,-4.841249,0.086016,0.002795,
32.966000,-0.082600,-0.081777,0.372757,-0.018279,14.228694,-4.826657,0.084683,-0.021731,
32.986000,-0.083647,-0.082600,0.374664,-0.018863,14.214693,-4.917069,0.095366,-0.029206,
33.006000,-0.084600,-0.083647,0.376644,-0.019364,14.228512,-4.956566,0.098992,-0.025052,
33.026000,-0.085463,-0.084600,0.378780,-0.019775,14.214491,-5.046407,0.106814,-0.020528,
33.046000,-0.086199,-0.085463,0.380913,-0.020086,14.228316,-5.042179,0.106626,-0.015575,
33.066000,-0.086830,-0.086199,0.383144,-0.020303,14.214423,-5.111703,0.111588,-0.010843,
33.086000,-0.087350,-0.086830,0.385418,-0.020427,14.228390,-5.118353,0.113689,-0.006205,
33.106000,-0.087781,-0.087350,0.387661,-0.020485,14.214619,-5.194345,0.112144,-0.002885,
33.126000,-0.088146,-0.087781,0.389957,-0.020485,14.228610,-5.198171,0.114817,0.000006,
33.146000,-0.088474,-0.088146,0.392277,-0.020453,14.214849,-5.272097,0.115964,0.001597,
33.166000,-0.088776,-0.088474,0.394581,-0.020402,14.228786,-5.270832,0.115203,0.002569,
33.186000,-0.089064,-0.088776,0.396832,-0.020347,14.214917,-5.335178,0.112536,0.002742,
33.206000,-0.089335,-0.089064,0.399017,-0.020287,14.228767,-5.311463,0.109296,0.003010,
33.226000,-0.089624,-0.089335,0.401211,-0.020239,14.214812,-5.326610,0.109680,0.002378,
33.246000,-0.089931,-0.089624,0.403336,-0.020215,14.228696,-5.293849,0.106249,0.001216,
33.266000,-0.090256,-0.089931,0.405434,-0.020208,14.214675,-5.333811,0.104896,0.000358,
33.286000,-0.090564,-0.090256,0.407497,-0.020192,14.228531,-5.312202,0.103182,0.000793,
33.306000,-0.090850,-0.090564,0.409538,-0.020161,14.214481,-5.359709,0.102040,0.001532,
33.326000,-0.092201,-0.090850,0.411667,-0.020956,14.228369,-5.343878,0.106429,-0.039744,
33.346000,-0.093495,-0.092201,0.413940,-0.021689,14.214254,-5.470989,0.113679,-0.036633,
33.366000,-0.094667,-0.093495,0.416393,-0.022303,14.228034,-5.518076,0.122647,-0.030697,
33.386000,-0.095693,-0.094667,0.418964,-0.022786,14.213942,-5.621324,0.128563,-0.024195,
33.406000,-0.096566,-0.095693,0.421623,-0.023140,14.227760,-5.606297,0.132953,-0.017680,
33.426000,-0.097281,-0.096566,0.424377,-0.023357,14.213879,-5.687556,0.137698,-0.010871,
33.446000,-0.097847,-0.097281,0.427082,-0.023464,14.227903,-5.698887,0.135222,-0.005316,
33.466000,-0.098322,-0.097847,0.429955,-0.023477,14.214215,-5.794290,0.143617,-0.000685,
33.486000,-0.098719,-0.098322,0.432800,-0.023434,14.228251,-5.809627,0.142285,0.002193,
33.506000,-0.099074,-0.098719,0.435677,-0.023353,14.214547,-5.906331,0.143815,0.004035,
33.526000,-0.099405,-0.099074,0.438496,-0.023261,14.228486,-5.911140,0.140957,0.004614,
33.546000,-0.099736,-0.099405,0.441257,-0.023175,14.214610,-5.991189,0.138099,0.004268,
33.566000,-0.100080,-0.099736,0.444004,-0.023102,14.228440,-5.954088,0.137339,0.003672,
33.586000,-0.100464,-0.100080,0.446659,-0.023072,14.214437,-5.970501,0.132764,0.001478,
33.606000,-0.100896,-0.100464,0.449322,-0.023078,14.228305,-5.928177,0.133123,-0.000298,
33.626000,-0.101353,-0.100896,0.451992,-0.023103,14.214181,-5.969729,0.133508,-0.001252,
33.646000,-0.101792,-0.101353,0.454559,-0.023127,14.228010,-5.945994,0.128361,-0.001198,
33.666000,-0.102464,-0.101792,0.457024,-0.023347,14.213834,-6.002570,0.123214,-0.010979,
33.686000,-0.104213,-0.102464,0.459646,-0.024393,14.227675,-6.004570,0.131133,-0.052292,
33.706000,-0.105854,-0.104213,0.462515,-0.025323,14.213395,-6.154317,0.143439,-0.046535,
33.726000,-0.107318,-0.105854,0.465569,-0.026091,14.227135,-6.212123,0.152693,-0.038394,
33.746000,-0.108587,-0.107318,0.468828,-0.026680,14.212906,-6.334988,0.162997,-0.029459,
33.766000,-0.109635,-0.108587,0.472141,-0.027090,14.226700,-6.303896,0.165640,-0.020467,
33.786000,-0.110475,-0.109635,0.475592,-0.027318,14.212786,-6.404759,0.172510,-0.011426,
33.806000,-0.111145,-0.110475,0.479170,-0.027397,14.226859,-6.420350,0.178903,-0.003946,
33.826000,-0.111669,-0.111145,0.482761,-0.027360,14.213206,-6.548050,0.179575,0.001860,
33.846000,-0.112114,-0.111669,0.486420,-0.027252,14.227281,-6.572699,0.182917,0.005412,
33.866000,-0.112504,-0.112114,0.490040,-0.027106,14.213586,-6.704633,0.181013,0.007296,
33.886000,-0.112887,-0.112504,0.493608,-0.026960,14.227533,-6.718787,0.178443,0.007272,
33.906000,-0.113305,-0.112887,0.497192,-0.026840,14.213566,-6.824301,0.179210,0.006003,
33.926000,-0.113748,-0.113305,0.500685,-0.026752,14.227389,-6.771498,0.174602,0.004398,
33.946000,-0.114264,-0.113748,0.504133,-0.026726,14.213220,-6.804738,0.172413,0.001299,
33.966000,-0.114834,-0.114264,0.507488,-0.026754,14.227076,-6.754215,0.167744,-0.001413,
33.986000,-0.115442,-0.114834,0.510805,-0.026818,14.212711,-6.800397,0.165841,-0.003153,
34.006000,-0.116025,-0.115442,0.514029,-0.026872,14.226533,-6.764363,0.161171,-0.002718,
34.026000,-0.116540,-0.116025,0.517187,-0.026882,14.212091,-6.821925,0.157933,-0.000513,
34.046000,-0.116941,-0.116540,0.520220,-0.026818,14.225998,-6.793549,0.151642,0.003231,
34.066000,-0.117217,-0.116941,0.523218,-0.026660,14.211697,-6.852667,0.149928,0.007898,
34.086000,-0.117349,-0.117217,0.526119,-0.026400,14.225812,-6.817066,0.145068,0.012959,
34.106000,-0.117353,-0.117349,0.528990,-0.026045,14.211823,-6.856092,0.143517,0.017749,
34.126000,-0.117201,-0.117353,0.531696,-0.025587,14.226057,-6.764768,0.135320,0.022899,
34.146000,-0.116929,-0.117201,0.534367,-0.025040,14.212506,-6.816672,0.133511,0.027352,
34.166000,-0.116561,-0.116929,0.536983,-0.024424,14.226898,-6.776958,0.130844,0.030833,
34.186000,-0.116152,-0.116561,0.539509,-0.023787,14.213629,-6.869632,0.126269,0.031847,
34.206000,-0.115763,-0.116152,0.542004,-0.023169,14.227917,-6.852415,0.124746,0.030871,
34.226000,-0.115414,-0.115763,0.544388,-0.022597,14.214571,-6.953046,0.119217,0.028600,
34.246000,-0.115143,-0.115414,0.546658,-0.022101,14.228628,-6.929476,0.113497,0.024839,
34.266000,-0.114968,-0.115143,0.548765,-0.021700,14.214972,-7.001285,0.105372,0.020049,
34.286000,-0.114891,-0.114968,0.550747,-0.021392,14.228804,-6.949681,0.099081,0.015377,
34.306000,-0.114913,-0.114891,0.552616,-0.021175,14.214812,-6.982657,0.093457,0.010836,
34.326000,-0.115002,-0.114913,0.554365,-0.021027,14.228509,-6.908005,0.087451,0.007415,
34.346000,-0.115133,-0.115002,0.556002,-0.020925,14.214310,-6.914834,0.081826,0.005114,
34.366000,-0.115271,-0.115133,0.557528,-0.020843,14.228006,-6.832021,0.076297,0.004101,
34.386000,-0.115298,-0.115271,0.558975,-0.020683,14.213789,-6.835408,0.072388,0.008011,
34.406000,-0.113786,-0.115298,0.560108,-0.019354,14.227617,-6.749545,0.056653,0.066435,
34.426000,-0.112223,-0.113786,0.560844,-0.018034,14.213778,-6.661740,0.036809,0.065994,
34.446000,-0.110679,-0.112223,0.561314,-0.016763,14.228090,-6.508151,0.023459,0.063534,
34.466000,-0.109164,-0.110679,0.561459,-0.015555,14.214687,-6.459497,0.007248,0.060407,
34.486000,-0.107702,-0.109164,0.561333,-0.014422,14.229086,-6.337994,-0.006294,0.056641,
34.506000,-0.106331,-0.107702,0.561050,-0.013381,14.215926,-6.319788,-0.014114,0.052071,
